account id,product code,opening date,reporting period,period balance,£ withdrawal,£ receipt,£ internal transfer,interest rate,account tenure (months)
P002-2024-05-0009,P002,2024-05-04,2025-07,1508.02,62.08,55.36,17.0,0.02679,15
P002-2024-05-0009,P002,2024-05-04,2025-08,1447.81,158.97,104.42,5.66,0.02815,16
P002-2024-05-0009,P002,2024-05-04,2025-09,1341.62,148.2,42.01,0.0,0.02996,17
P002-2024-05-0010,P002,2024-05-23,2025-07,2960.06,148.48,167.39,38.13,0.02903,15
P002-2024-05-0010,P002,2024-05-23,2025-08,2679.28,318.1,116.48,79.17,0.02105,16
P002-2024-05-0010,P002,2024-05-23,2025-09,2418.83,246.14,23.82,38.13,0.02717,17
P002-2024-05-0012,P002,2024-05-21,2025-07,9392.26,1049.48,633.03,160.01,0.03291,15
P002-2024-05-0012,P002,2024-05-21,2025-08,9336.71,734.19,694.88,16.24,0.02977,16
P002-2024-05-0012,P002,2024-05-21,2025-09,8932.75,774.01,405.58,35.53,0.03028,17
P002-2024-05-0018,P002,2024-05-01,2025-07,2280.7,301.3,79.06,37.5,0.03466,15
P002-2024-05-0018,P002,2024-05-01,2025-08,2102.23,185.59,77.52,70.39,0.03129,16
P002-2024-05-0018,P002,2024-05-01,2025-09,2087.48,127.13,117.86,5.48,0.03181,17
P002-2024-05-0021,P002,2024-05-16,2025-07,2931.84,407.34,193.03,37.89,0.02758,15
P002-2024-05-0021,P002,2024-05-16,2025-08,2694.48,240.81,36.07,32.62,0.02714,16
P002-2024-05-0021,P002,2024-05-16,2025-09,2662.52,171.16,149.4,10.2,0.02763,17
P002-2024-05-0023,P002,2024-05-17,2025-07,3194.49,231.74,132.6,50.69,0.03215,15
P002-2024-05-0023,P002,2024-05-17,2025-08,3318.77,96.96,266.49,45.25,0.026,16
P002-2024-05-0023,P002,2024-05-17,2025-09,3299.7,179.01,159.93,0.0,0.02834,17
P002-2024-05-0025,P002,2024-05-24,2025-07,4798.24,188.61,17.16,0.0,0.02754,15
P002-2024-05-0028,P002,2024-05-17,2025-07,5306.04,432.83,411.49,173.22,0.03583,15
P002-2024-05-0028,P002,2024-05-17,2025-08,5504.99,95.11,367.08,73.02,0.02935,16
P002-2024-05-0029,P002,2024-05-11,2025-07,4559.55,372.36,220.6,0.0,0.02749,15
P002-2024-05-0029,P002,2024-05-11,2025-08,4263.76,263.27,66.48,98.99,0.02761,16
P002-2024-05-0029,P002,2024-05-11,2025-09,4044.56,146.39,0.0,72.82,0.02831,17
P002-2024-05-0030,P002,2024-05-11,2025-07,2395.87,207.83,84.44,31.36,0.02669,15
P002-2024-05-0031,P002,2024-05-19,2025-07,6322.34,586.93,82.41,94.78,0.02954,15
P002-2024-05-0031,P002,2024-05-19,2025-08,5463.58,720.98,108.31,246.09,0.03017,16
P002-2024-05-0031,P002,2024-05-19,2025-09,5414.78,126.13,202.83,125.51,0.03153,17
P002-2024-05-0032,P002,2024-05-07,2025-07,954.04,86.06,25.83,15.86,0.02206,15
P002-2024-05-0032,P002,2024-05-07,2025-08,922.64,59.26,43.13,15.27,0.03082,16
P002-2024-05-0032,P002,2024-05-07,2025-09,894.78,48.64,31.82,11.04,0.032,17
P002-2024-05-0034,P002,2024-05-18,2025-07,1460.55,17.97,47.11,6.38,0.02988,15
P002-2024-05-0034,P002,2024-05-18,2025-08,1513.14,16.76,78.05,8.69,0.02855,16
P002-2024-05-0034,P002,2024-05-18,2025-09,1439.57,115.07,42.27,0.77,0.0299,17
P002-2024-06-0000,P002,2024-06-25,2025-07,2221.5,237.47,78.59,28.58,0.02692,14
P002-2024-06-0001,P002,2024-06-01,2025-07,3470.05,177.37,130.61,31.56,0.02375,14
P002-2024-06-0001,P002,2024-06-01,2025-08,3535.72,157.39,223.05,0.0,0.03131,15
P002-2024-06-0001,P002,2024-06-01,2025-09,3653.55,91.26,209.1,0.0,0.03173,16
P002-2024-06-0005,P002,2024-06-12,2025-07,5009.57,154.43,399.84,41.29,0.02682,14
P002-2024-06-0005,P002,2024-06-12,2025-08,4859.51,295.55,180.06,34.57,0.0296,15
P002-2024-06-0005,P002,2024-06-12,2025-09,4916.04,154.43,275.15,64.19,0.03001,16
P002-2024-06-0007,P002,2024-06-07,2025-07,2228.36,140.38,37.39,13.91,0.02722,14
P002-2024-06-0007,P002,2024-06-07,2025-08,2181.99,72.18,47.76,21.96,0.02351,15
P002-2024-06-0008,P002,2024-06-08,2025-07,8402.01,371.81,322.9,0.0,0.03134,14
P002-2024-06-0008,P002,2024-06-08,2025-08,7950.55,632.47,181.02,0.0,0.02426,15
P002-2024-06-0008,P002,2024-06-08,2025-09,7427.42,764.33,241.2,0.0,0.03556,16
P002-2024-06-0009,P002,2024-06-09,2025-07,4793.03,471.63,254.02,21.35,0.02535,14
P002-2024-06-0009,P002,2024-06-09,2025-08,4476.36,615.77,311.54,12.44,0.02913,15
P002-2024-06-0010,P002,2024-06-16,2025-07,883.56,74.12,13.56,13.83,0.03054,14
P002-2024-06-0010,P002,2024-06-16,2025-08,868.42,49.08,33.94,0.0,0.0307,15
P002-2024-06-0010,P002,2024-06-16,2025-09,826.29,55.79,13.83,0.17,0.02442,16
P002-2024-06-0013,P002,2024-06-27,2025-07,6437.92,32.05,290.31,59.05,0.03564,14
P002-2024-06-0013,P002,2024-06-27,2025-08,5711.44,887.68,161.2,0.0,0.02012,15
P002-2024-06-0013,P002,2024-06-27,2025-09,5731.39,27.7,47.64,0.0,0.0207,16
P002-2024-06-0014,P002,2024-06-21,2025-07,5662.15,567.96,393.16,69.51,0.02791,14
P002-2024-06-0014,P002,2024-06-21,2025-08,5466.98,361.06,213.98,48.09,0.02769,15
P002-2024-06-0014,P002,2024-06-21,2025-09,5194.13,261.09,85.32,97.09,0.02999,16
P002-2024-06-0015,P002,2024-06-23,2025-07,2074.41,173.56,92.86,14.87,0.0283,14
P002-2024-06-0015,P002,2024-06-23,2025-08,2099.89,45.32,103.04,32.24,0.02344,15
P002-2024-06-0015,P002,2024-06-23,2025-09,2039.98,130.43,86.22,15.69,0.02256,16
P002-2024-06-0016,P002,2024-06-18,2025-07,6292.84,666.29,360.08,66.8,0.03382,14
P002-2024-06-0016,P002,2024-06-18,2025-08,6197.1,221.48,243.73,117.99,0.03052,15
P002-2024-06-0016,P002,2024-06-18,2025-09,5984.47,420.87,290.13,81.88,0.03173,16
P002-2024-06-0018,P002,2024-06-10,2025-07,1647.97,86.35,66.19,24.02,0.02846,14
P002-2024-06-0018,P002,2024-06-10,2025-08,1670.46,58.9,90.68,9.28,0.0265,15
P002-2024-06-0018,P002,2024-06-10,2025-09,1598.11,120.1,69.61,21.86,0.02848,16
P002-2024-06-0019,P002,2024-06-09,2025-07,7842.33,544.26,580.62,0.0,0.02296,14
P002-2024-06-0019,P002,2024-06-09,2025-08,7484.25,462.26,239.26,135.09,0.02584,15
P002-2024-06-0019,P002,2024-06-09,2025-09,7619.4,404.13,539.28,0.0,0.03191,16
P002-2024-06-0020,P002,2024-06-10,2025-07,2748.05,89.2,99.26,47.19,0.02882,14
P002-2024-06-0020,P002,2024-06-10,2025-08,2560.92,349.42,165.35,3.07,0.02699,15
P002-2024-06-0020,P002,2024-06-10,2025-09,2379.48,255.11,135.7,62.03,0.02842,16
P002-2024-06-0021,P002,2024-06-09,2025-07,3655.29,436.99,200.99,32.53,0.02488,14
P002-2024-06-0021,P002,2024-06-09,2025-08,3287.5,417.79,60.19,10.19,0.02699,15
P002-2024-06-0021,P002,2024-06-09,2025-09,3048.05,299.73,94.32,34.04,0.02391,16
P002-2024-06-0022,P002,2024-06-08,2025-07,2878.76,251.19,70.23,57.02,0.02759,14
P002-2024-06-0022,P002,2024-06-08,2025-08,2661.66,227.33,69.87,59.64,0.02793,15
P002-2024-06-0022,P002,2024-06-08,2025-09,2721.96,3.72,126.1,62.07,0.02564,16
P002-2024-06-0024,P002,2024-06-23,2025-07,6129.83,519.6,401.95,35.77,0.02864,14
P002-2024-06-0024,P002,2024-06-23,2025-08,6244.4,46.14,169.49,8.78,0.02325,15
P002-2024-06-0024,P002,2024-06-23,2025-09,6318.96,279.36,396.19,42.27,0.02175,16
P002-2024-06-0025,P002,2024-06-18,2025-07,6965.36,466.42,410.09,0.0,0.02835,14
P002-2024-06-0025,P002,2024-06-18,2025-08,6675.01,480.24,196.61,6.72,0.02342,15
P002-2024-06-0025,P002,2024-06-18,2025-09,6291.45,518.7,176.88,41.74,0.02557,16
P002-2024-06-0026,P002,2024-06-06,2025-07,4147.79,250.04,121.22,68.6,0.03006,14
P002-2024-06-0026,P002,2024-06-06,2025-08,3965.35,367.0,197.37,12.8,0.02433,15
P002-2024-06-0026,P002,2024-06-06,2025-09,3820.26,336.81,195.07,3.36,0.02914,16
P002-2024-06-0027,P002,2024-06-14,2025-07,1168.83,91.16,78.06,14.47,0.0263,14
P002-2024-06-0027,P002,2024-06-14,2025-08,1027.53,135.44,2.7,8.56,0.03018,15
P002-2024-06-0027,P002,2024-06-14,2025-09,1008.43,59.36,64.18,23.92,0.03144,16
P002-2024-06-0028,P002,2024-06-09,2025-07,8593.36,411.69,463.38,0.0,0.02877,14
P002-2024-06-0028,P002,2024-06-09,2025-08,8485.2,420.72,455.0,142.44,0.02623,15
P002-2024-06-0028,P002,2024-06-09,2025-09,8447.0,447.75,409.54,0.0,0.02838,16
P002-2024-06-0030,P002,2024-06-25,2025-07,8654.08,314.91,267.02,71.15,0.02805,14
P002-2024-06-0030,P002,2024-06-25,2025-08,8725.67,164.42,350.41,114.4,0.03186,15
P002-2024-06-0030,P002,2024-06-25,2025-09,8901.54,188.29,460.48,96.32,0.0251,16
P002-2024-06-0034,P002,2024-06-11,2025-07,14163.92,535.4,332.1,72.61,0.0279,14
P002-2024-06-0034,P002,2024-06-11,2025-08,13626.04,1046.46,590.92,82.34,0.03043,15
P002-2024-06-0034,P002,2024-06-11,2025-09,12980.33,609.36,294.03,330.38,0.02592,16
P002-2024-06-0035,P002,2024-06-26,2025-07,2714.88,326.98,172.38,2.58,0.02744,14
P003-2023-06-0007,P003,2023-06-06,2025-07,4937.69,192.57,262.26,0.37,0.03044,26
P003-2023-06-0007,P003,2023-06-06,2025-08,5081.23,272.64,463.99,47.81,0.02861,27
P003-2023-06-0007,P003,2023-06-06,2025-09,4827.55,245.45,28.68,36.92,0.02675,28
P003-2023-06-0013,P003,2023-06-24,2025-07,4187.76,59.83,110.31,18.1,0.02739,26
P003-2023-06-0013,P003,2023-06-24,2025-08,4262.05,94.07,191.28,22.92,0.02921,27
P003-2023-06-0013,P003,2023-06-24,2025-09,4065.08,286.25,164.2,74.93,0.02444,28
P003-2023-06-0014,P003,2023-06-12,2025-07,1918.2,188.02,109.8,10.44,0.03213,26
P003-2023-06-0014,P003,2023-06-12,2025-08,1841.94,121.92,77.87,32.2,0.0365,27
P003-2023-06-0014,P003,2023-06-12,2025-09,1783.18,91.67,53.39,20.49,0.0259,28
P003-2023-06-0017,P003,2023-06-11,2025-07,2429.47,227.68,80.41,44.99,0.02745,26
P003-2023-06-0017,P003,2023-06-11,2025-08,2348.55,167.85,94.68,7.75,0.03333,27
P003-2023-06-0017,P003,2023-06-11,2025-09,2237.66,155.68,83.94,39.15,0.02865,28
P003-2023-06-0018,P003,2023-06-22,2025-07,1225.42,80.81,31.07,16.81,0.02887,26
P003-2023-06-0018,P003,2023-06-22,2025-08,1189.7,106.44,83.56,12.83,0.03177,27
P003-2023-06-0018,P003,2023-06-22,2025-09,1140.76,94.3,45.35,0.0,0.02539,28
P003-2023-06-0019,P003,2023-06-19,2025-07,8155.35,860.11,121.65,261.14,0.02886,26
P003-2023-06-0019,P003,2023-06-19,2025-08,8268.98,151.74,350.75,85.37,0.03357,27
P003-2023-06-0019,P003,2023-06-19,2025-09,8329.67,336.12,396.81,0.0,0.03133,28
P003-2023-06-0025,P003,2023-06-15,2025-07,3018.82,165.8,209.61,0.0,0.02872,26
P003-2023-06-0025,P003,2023-06-15,2025-08,3007.92,155.08,207.43,63.26,0.03084,27
P003-2023-06-0027,P003,2023-06-25,2025-07,1187.52,56.26,51.88,0.39,0.02869,26
P003-2023-06-0027,P003,2023-06-25,2025-08,1161.6,57.77,47.77,15.92,0.02992,27
P003-2023-06-0027,P003,2023-06-25,2025-09,1098.28,124.11,60.8,0.0,0.02638,28
P003-2023-06-0036,P003,2023-06-09,2025-07,2227.72,320.93,128.16,36.85,0.0312,26
P003-2023-06-0036,P003,2023-06-09,2025-08,2169.13,76.12,69.36,51.83,0.03412,27
P003-2023-06-0036,P003,2023-06-09,2025-09,2221.83,96.79,159.9,10.41,0.0294,28
P003-2023-06-0038,P003,2023-06-09,2025-07,544.47,13.66,39.45,11.01,0.03289,26
P003-2023-06-0038,P003,2023-06-09,2025-08,519.5,49.24,27.34,3.07,0.02941,27
P003-2023-06-0038,P003,2023-06-09,2025-09,483.69,54.81,30.73,11.73,0.02943,28
P003-2023-06-0041,P003,2023-06-20,2025-07,2045.42,207.89,85.6,55.03,0.03307,26
P003-2023-06-0041,P003,2023-06-20,2025-08,1925.24,149.94,40.51,10.76,0.03123,27
P003-2023-06-0041,P003,2023-06-20,2025-09,1915.18,50.84,73.54,32.76,0.03485,28
P003-2023-07-0006,P003,2023-07-02,2025-07,1419.78,100.98,112.59,0.0,0.03047,25
P003-2023-07-0006,P003,2023-07-02,2025-08,1286.69,105.56,18.74,46.28,0.03958,26
P003-2023-07-0006,P003,2023-07-02,2025-09,1311.99,66.99,92.3,0.0,0.03476,27
P003-2023-07-0009,P003,2023-07-06,2025-07,5054.17,176.89,138.3,113.93,0.02647,25
P003-2023-07-0009,P003,2023-07-06,2025-08,4817.5,354.44,202.21,84.43,0.02884,26
P003-2023-07-0009,P003,2023-07-06,2025-09,4591.39,366.69,184.73,44.15,0.03099,27
P003-2023-07-0010,P003,2023-07-18,2025-07,1781.01,176.57,52.93,12.05,0.02984,25
P003-2023-07-0010,P003,2023-07-18,2025-08,1643.25,154.74,44.62,27.64,0.03159,26
P003-2023-07-0010,P003,2023-07-18,2025-09,1551.03,121.98,50.49,20.74,0.03159,27
P003-2023-07-0016,P003,2023-07-14,2025-07,3479.62,94.63,147.71,39.71,0.02556,25
P003-2023-07-0016,P003,2023-07-14,2025-08,3484.45,76.87,135.73,54.02,0.031,26
P003-2023-07-0016,P003,2023-07-14,2025-09,3268.8,313.79,153.03,54.89,0.03095,27
P003-2023-07-0019,P003,2023-07-17,2025-07,5730.82,327.14,161.97,0.0,0.03201,25
P003-2023-07-0019,P003,2023-07-17,2025-08,5717.48,379.17,404.49,38.67,0.03339,26
P003-2023-07-0021,P003,2023-07-03,2025-07,1800.03,169.02,91.1,34.29,0.02838,25
P003-2023-07-0021,P003,2023-07-03,2025-08,1550.91,265.09,53.31,37.34,0.03337,26
P003-2023-07-0021,P003,2023-07-03,2025-09,1396.79,191.66,38.59,1.05,0.02854,27
P003-2023-07-0025,P003,2023-07-02,2025-07,3331.34,268.3,83.34,62.54,0.02747,25
P003-2023-07-0025,P003,2023-07-02,2025-08,3216.23,185.0,115.42,45.53,0.0319,26
P003-2023-07-0025,P003,2023-07-02,2025-09,3118.48,175.85,113.1,35.0,0.03215,27
P003-2023-07-0029,P003,2023-07-08,2025-07,2606.62,270.97,141.17,9.82,0.02655,25
P003-2023-07-0029,P003,2023-07-08,2025-08,2394.26,263.17,80.77,29.96,0.02865,26
P003-2023-07-0029,P003,2023-07-08,2025-09,2302.75,91.51,0.0,0.0,0.02767,27
P003-2023-07-0030,P003,2023-07-25,2025-07,1383.76,6.04,32.76,19.37,0.02888,25
P003-2023-07-0030,P003,2023-07-25,2025-08,1270.99,141.19,78.05,49.64,0.02573,26
P003-2023-07-0030,P003,2023-07-25,2025-09,1196.48,78.99,15.21,10.72,0.03118,27
P003-2023-07-0031,P003,2023-07-22,2025-07,1192.88,14.8,39.26,0.0,0.03192,25
P003-2023-07-0031,P003,2023-07-22,2025-08,1193.97,45.35,64.5,18.07,0.03405,26
P003-2023-07-0031,P003,2023-07-22,2025-09,1137.17,78.54,61.68,39.94,0.0225,27
P003-2023-07-0032,P003,2023-07-07,2025-07,3693.66,338.23,181.94,52.9,0.03422,25
P003-2023-07-0032,P003,2023-07-07,2025-08,3266.89,426.63,103.27,103.41,0.02997,26
P003-2023-07-0032,P003,2023-07-07,2025-09,3171.71,201.24,141.89,35.82,0.03119,27
P003-2023-07-0034,P003,2023-07-09,2025-07,1700.87,124.34,47.9,4.37,0.03267,25
P003-2023-07-0034,P003,2023-07-09,2025-08,1729.66,39.76,78.28,9.74,0.02637,26
P003-2023-07-0034,P003,2023-07-09,2025-09,1672.09,142.98,85.41,0.0,0.02658,27
P003-2023-07-0035,P003,2023-07-01,2025-07,1875.28,204.59,84.0,9.67,0.03313,25
P003-2023-07-0035,P003,2023-07-01,2025-08,1855.49,114.2,101.33,6.91,0.03281,26
P003-2023-07-0035,P003,2023-07-01,2025-09,1871.18,87.11,114.42,11.62,0.02558,27
P003-2023-08-0001,P003,2023-08-11,2025-07,1556.27,47.18,73.83,2.47,0.03326,24
P003-2023-08-0001,P003,2023-08-11,2025-08,1584.42,23.53,51.68,0.0,0.03256,25
P003-2023-08-0001,P003,2023-08-11,2025-09,1450.21,162.01,27.79,0.0,0.02748,26
P003-2023-08-0002,P003,2023-08-08,2025-07,3323.32,150.66,102.33,47.7,0.02741,24
P003-2023-08-0002,P003,2023-08-08,2025-08,3185.11,297.05,200.93,42.08,0.02553,25
P003-2023-08-0002,P003,2023-08-08,2025-09,3140.45,175.68,131.02,0.0,0.03228,26
P003-2023-08-0011,P003,2023-08-27,2025-07,1012.85,60.28,32.66,44.03,0.02851,24
P003-2023-08-0011,P003,2023-08-27,2025-08,999.83,66.34,60.34,7.02,0.02559,25
P003-2023-08-0011,P003,2023-08-27,2025-09,981.43,54.35,46.29,10.34,0.02633,26
P003-2023-08-0019,P003,2023-08-07,2025-07,1241.89,90.18,56.49,23.01,0.03,24
P003-2023-08-0019,P003,2023-08-07,2025-08,1200.58,45.77,18.58,14.13,0.03055,25
P003-2023-08-0019,P003,2023-08-07,2025-09,1220.13,39.98,63.73,4.19,0.03057,26
P003-2023-08-0020,P003,2023-08-21,2025-07,1847.41,170.49,75.89,39.3,0.02854,24
P003-2023-08-0020,P003,2023-08-21,2025-08,1774.37,152.07,86.11,7.08,0.02419,25
P003-2023-08-0020,P003,2023-08-21,2025-09,1646.92,173.72,62.46,16.2,0.03389,26
P003-2023-08-0021,P003,2023-08-16,2025-07,3348.47,461.33,179.88,0.0,0.03726,24
P003-2023-08-0021,P003,2023-08-16,2025-08,3155.74,155.07,49.0,86.66,0.02928,25
P003-2023-08-0021,P003,2023-08-16,2025-09,2986.44,314.57,145.26,0.0,0.02523,26
P003-2023-08-0023,P003,2023-08-07,2025-07,4386.88,408.32,214.9,43.6,0.0341,24
P003-2023-08-0023,P003,2023-08-07,2025-08,4030.48,348.13,51.75,60.01,0.02945,25
P003-2023-08-0023,P003,2023-08-07,2025-09,3964.48,337.85,286.57,14.72,0.02716,26
P003-2023-08-0037,P003,2023-08-22,2025-07,3002.11,137.6,52.56,0.0,0.02896,24
P003-2023-08-0037,P003,2023-08-22,2025-08,2947.42,282.78,267.62,39.53,0.03363,25
P003-2023-08-0037,P003,2023-08-22,2025-09,3021.84,77.33,198.09,46.34,0.03315,26
P003-2023-08-0038,P003,2023-08-15,2025-07,4258.37,281.04,235.66,11.85,0.03033,24
P003-2023-08-0038,P003,2023-08-15,2025-08,3979.01,288.53,103.05,93.88,0.02949,25
P003-2023-08-0038,P003,2023-08-15,2025-09,3846.05,253.94,165.34,44.36,0.0348,26
P003-2023-08-0040,P003,2023-08-18,2025-07,6519.19,251.52,209.38,49.57,0.02939,24
P003-2023-08-0040,P003,2023-08-18,2025-08,6260.02,200.61,95.8,154.35,0.02907,25
P003-2023-08-0040,P003,2023-08-18,2025-09,5783.85,632.03,159.54,3.69,0.02571,26
P003-2023-08-0042,P003,2023-08-12,2025-07,2374.29,305.42,42.08,50.83,0.02895,24
P003-2023-08-0042,P003,2023-08-12,2025-08,2336.92,81.19,78.44,34.63,0.03031,25
P003-2023-08-0042,P003,2023-08-12,2025-09,2319.84,142.95,155.36,29.49,0.02712,26
P003-2023-09-0001,P003,2023-09-07,2025-07,1868.26,122.2,96.74,23.22,0.02936,23
P003-2023-09-0001,P003,2023-09-07,2025-08,1737.74,160.44,34.08,4.16,0.03541,24
P003-2023-09-0001,P003,2023-09-07,2025-09,1749.89,34.64,76.21,29.42,0.03291,25
P003-2023-09-0008,P003,2023-09-07,2025-07,4097.28,313.75,0.0,22.16,0.03229,23
P003-2023-09-0008,P003,2023-09-07,2025-08,3870.12,333.95,106.79,0.0,0.02929,24
P003-2023-09-0008,P003,2023-09-07,2025-09,3929.19,170.44,257.68,28.18,0.02954,25
P003-2023-09-0012,P003,2023-09-24,2025-07,1295.01,52.28,66.37,28.07,0.02947,23
P003-2023-09-0012,P003,2023-09-24,2025-08,1238.05,119.89,73.78,10.85,0.02893,24
P003-2023-09-0012,P003,2023-09-24,2025-09,1080.66,136.73,0.0,20.66,0.03064,25
P003-2023-09-0014,P003,2023-09-12,2025-07,7137.47,700.84,149.84,0.0,0.03346,23
P003-2023-09-0014,P003,2023-09-12,2025-08,7066.85,141.65,138.59,67.56,0.03259,24
P003-2023-09-0014,P003,2023-09-12,2025-09,7232.04,212.51,448.65,70.96,0.03511,25
P003-2023-09-0016,P003,2023-09-18,2025-07,285.54,19.11,17.3,3.71,0.02707,23
P003-2023-09-0016,P003,2023-09-18,2025-08,277.58,21.81,13.84,0.0,0.03222,24
P003-2023-09-0016,P003,2023-09-18,2025-09,266.01,20.81,17.26,8.01,0.03469,25
P003-2023-09-0020,P003,2023-09-10,2025-07,1170.27,93.32,49.85,29.86,0.02922,23
P003-2023-09-0020,P003,2023-09-10,2025-08,1090.21,77.01,16.14,19.2,0.03379,24
P003-2023-09-0020,P003,2023-09-10,2025-09,1015.12,105.35,30.26,0.0,0.0313,25
P003-2023-09-0026,P003,2023-09-09,2025-07,2790.1,336.98,44.32,32.86,0.02938,23
P003-2023-09-0026,P003,2023-09-09,2025-08,2653.16,117.23,72.64,92.35,0.02861,24
P003-2023-09-0026,P003,2023-09-09,2025-09,2623.92,90.87,111.84,50.21,0.02902,25
P003-2023-09-0029,P003,2023-09-27,2025-07,9266.26,759.51,487.43,71.29,0.03215,23
P003-2023-09-0029,P003,2023-09-27,2025-08,8876.64,482.76,261.1,167.96,0.03104,24
P003-2023-09-0029,P003,2023-09-27,2025-09,9151.36,105.28,402.29,22.29,0.02481,25
P003-2023-09-0033,P003,2023-09-09,2025-07,5742.43,534.43,488.18,101.71,0.03241,23
P003-2023-09-0033,P003,2023-09-09,2025-08,5443.58,223.99,61.5,136.36,0.02915,24
P003-2023-09-0033,P003,2023-09-09,2025-09,5182.91,395.98,222.78,87.47,0.02958,25
P003-2023-09-0035,P003,2023-09-19,2025-07,1770.72,121.18,78.84,36.19,0.02597,23
P003-2023-09-0035,P003,2023-09-19,2025-08,1701.86,117.21,54.68,6.33,0.02781,24
P003-2023-09-0035,P003,2023-09-19,2025-09,1709.57,67.69,103.08,27.68,0.02889,25
P003-2023-09-0040,P003,2023-09-17,2025-07,1373.04,39.23,76.2,0.0,0.0283,23
P003-2023-09-0040,P003,2023-09-17,2025-08,1395.53,24.16,65.55,18.91,0.0296,24
P003-2023-09-0040,P003,2023-09-17,2025-09,1345.82,87.48,59.08,21.31,0.02815,25
P003-2023-09-0042,P003,2023-09-20,2025-07,3705.17,257.99,202.0,31.98,0.03048,23
P003-2023-09-0042,P003,2023-09-20,2025-08,3574.65,180.09,88.3,38.73,0.02464,24
P003-2023-09-0042,P003,2023-09-20,2025-09,3634.27,91.04,240.88,90.21,0.03063,25
P003-2023-09-0043,P003,2023-09-11,2025-07,2548.79,151.71,122.46,55.93,0.03144,23
P003-2023-09-0043,P003,2023-09-11,2025-08,2567.4,159.08,194.59,16.9,0.03165,24
P003-2023-10-0001,P003,2023-10-22,2025-07,1960.19,213.88,51.64,42.54,0.03224,22
P003-2023-10-0001,P003,2023-10-22,2025-08,1901.43,124.91,94.93,28.78,0.03685,23
P003-2023-10-0001,P003,2023-10-22,2025-09,1754.23,191.63,44.43,0.0,0.02974,24
P003-2023-10-0008,P003,2023-10-20,2025-07,3277.99,165.34,49.0,31.91,0.03607,22
P003-2023-10-0008,P003,2023-10-20,2025-08,3046.43,415.75,212.0,27.81,0.03347,23
P003-2023-10-0008,P003,2023-10-20,2025-09,2797.79,257.83,62.36,53.18,0.02928,24
P003-2023-10-0011,P003,2023-10-01,2025-07,4816.5,106.03,359.52,0.37,0.03034,22
P003-2023-10-0011,P003,2023-10-01,2025-08,4523.09,235.59,1.79,59.62,0.03294,23
P003-2023-10-0011,P003,2023-10-01,2025-09,4545.87,181.35,204.13,0.0,0.02733,24
P003-2023-10-0015,P003,2023-10-11,2025-07,2242.48,59.16,116.72,56.25,0.03024,22
P003-2023-10-0017,P003,2023-10-23,2025-07,1958.75,145.23,153.56,24.74,0.02369,22
P003-2023-10-0024,P003,2023-10-10,2025-07,2022.3,51.91,97.78,36.86,0.02662,22
P003-2023-10-0024,P003,2023-10-10,2025-08,1940.42,154.36,75.45,2.97,0.03049,23
P003-2023-10-0024,P003,2023-10-10,2025-09,1877.82,154.83,96.79,4.56,0.02923,24
P003-2023-10-0028,P003,2023-10-02,2025-07,9692.22,395.57,669.23,0.0,0.03607,22
P003-2023-10-0028,P003,2023-10-02,2025-08,9882.2,160.82,396.33,45.53,0.03316,23
P003-2023-10-0028,P003,2023-10-02,2025-09,9003.27,900.35,199.72,178.29,0.03234,24
P003-2023-10-0029,P003,2023-10-16,2025-07,2090.15,82.73,30.44,46.72,0.03213,22
P003-2023-10-0029,P003,2023-10-16,2025-08,1947.66,186.4,44.67,0.76,0.03447,23
P003-2023-10-0029,P003,2023-10-16,2025-09,1959.14,56.51,87.33,19.33,0.03068,24
P003-2023-10-0032,P003,2023-10-26,2025-07,1773.11,78.34,84.09,59.53,0.03509,22
P003-2023-10-0032,P003,2023-10-26,2025-08,1686.33,157.52,104.76,34.02,0.02833,23
P003-2023-10-0032,P003,2023-10-26,2025-09,1657.51,105.3,95.63,19.16,0.0243,24
P003-2023-10-0033,P003,2023-10-09,2025-07,1893.04,144.17,65.06,0.0,0.03214,22
P003-2023-10-0033,P003,2023-10-09,2025-08,1891.33,106.74,119.48,14.45,0.03249,23
P003-2023-10-0033,P003,2023-10-09,2025-09,1931.04,24.73,74.73,10.29,0.03388,24
P003-2023-11-0000,P003,2023-11-01,2025-07,2442.26,150.8,149.73,59.99,0.02775,21
P003-2023-11-0001,P003,2023-11-09,2025-07,1145.18,48.86,14.42,8.41,0.02921,21
P003-2023-11-0001,P003,2023-11-09,2025-08,1094.31,126.1,79.97,4.75,0.03044,22
P003-2023-11-0001,P003,2023-11-09,2025-09,1030.14,81.99,28.52,10.7,0.03339,23
P003-2023-11-0002,P003,2023-11-25,2025-07,3887.72,0.0,238.33,11.97,0.03502,21
P003-2023-11-0002,P003,2023-11-25,2025-08,3589.18,387.79,92.6,3.35,0.03098,22
P003-2023-11-0002,P003,2023-11-25,2025-09,3543.51,153.37,161.0,53.3,0.02977,23
P003-2023-11-0006,P003,2023-11-16,2025-07,1986.02,91.88,67.74,22.05,0.03372,21
P003-2023-11-0006,P003,2023-11-16,2025-08,1800.56,174.03,28.04,39.47,0.03328,22
P003-2023-11-0006,P003,2023-11-16,2025-09,1697.86,135.05,54.57,22.23,0.02981,23
P003-2023-11-0008,P003,2023-11-10,2025-07,946.83,95.97,62.53,0.0,0.02843,21
P003-2023-11-0008,P003,2023-11-10,2025-08,894.51,39.47,1.17,14.03,0.02733,22
